id,name,status,physical_verification,source_url,evidence_file,checked_at,osm_last_edit,osm_version,survey_dates,positive_tags,review_flags,opening_hours,website,website_checked,lat,lon,tag_changes,next_action
node/13592534362,Warkop BURDAH KUNING,tag_supported,not_verified,https://www.openstreetmap.org/node/13592534362,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-05-03T12:27:51Z,11,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4115129,106.7796829,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13595541061,"Warkop ""SS"" drink & food",tag_supported,not_verified,https://www.openstreetmap.org/node/13595541061,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-07T14:14:02Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4321925,106.7705833,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13599691159,Warkop 1001CC Coffee Bakery,tag_supported,not_verified,https://www.openstreetmap.org/node/13599691159,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-06-28T20:40:09Z,13,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4761454,106.7643574,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13611620464,Warkop TEDUH,tag_supported,not_verified,https://www.openstreetmap.org/node/13611620464,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-02T11:14:22Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4755793,106.7896264,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13614736890,Kios Telur RIFQY,tag_supported,not_verified,https://www.openstreetmap.org/node/13614736890,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-08-28T15:07:50Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4417121,106.7980141,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13618344293,Blurette Florist,tag_supported,not_verified,https://www.openstreetmap.org/node/13618344293,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-14T00:01:39Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Su 08:00-18:00,https://bluretteflorist.com/,False,-6.1698271,106.7828794,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13618554780,Warkop ANUGERAH,tag_supported,not_verified,https://www.openstreetmap.org/node/13618554780,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-04T19:19:41Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4465904,106.7593074,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13618575116,Warkop Indomie ANUGRAH,tag_supported,not_verified,https://www.openstreetmap.org/node/13618575116,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-06-28T11:08:39Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4444632,106.7685565,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13623945290,Warteg BAHARI,tag_supported,not_verified,https://www.openstreetmap.org/node/13623945290,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-06T21:34:28Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4157904,106.7812832,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13626270812,,tag_supported,not_verified,https://www.openstreetmap.org/node/13626270812,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-08T06:48:17Z,3,{},"[""wheelchair=yes"", ""amenity=toilets + wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.2132317,106.8613805,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13636177165,Mie Ayam Hadiah M21,tag_supported,not_verified,https://www.openstreetmap.org/node/13636177165,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-11T03:30:19Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Su 08:00-17:00,,False,-6.1611102,106.7829754,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13637646701,Warung Nasi TAMPOMAS,tag_supported,not_verified,https://www.openstreetmap.org/node/13637646701,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-29T12:31:19Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4341459,106.7756559,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13653686630,Kharisma Music,tag_supported,not_verified,https://www.openstreetmap.org/node/13653686630,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-26T02:09:40Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]","""by appointment""",,False,-6.1607196,106.7825498,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13658730557,Warkop ANUGRAH,tag_supported,not_verified,https://www.openstreetmap.org/node/13658730557,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-05-26T13:32:18Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4063954,106.7700961,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13666134420,Warung Pondok Zidane,tag_supported,not_verified,https://www.openstreetmap.org/node/13666134420,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-21T06:24:36Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4337345,106.7761715,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13681816259,WARKOP,tag_supported,not_verified,https://www.openstreetmap.org/node/13681816259,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-26T13:38:26Z,11,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4216516,106.7523568,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13690159128,,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/13690159128,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-30T03:04:45Z,1,{},"[""wheelchair=yes""]","[""access=no"", ""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.300486,106.7796747,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13691597877,Warkop ⭐BERKAH 99⭐,tag_supported,not_verified,https://www.openstreetmap.org/node/13691597877,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-03-30T14:01:54Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4193851,106.769349,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13703946805,Warmindo ZONA WIFI,tag_supported,not_verified,https://www.openstreetmap.org/node/13703946805,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-06-17T12:56:57Z,11,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4368612,106.7726997,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13707472782,Warteg HENDRO Pancoran Mas,tag_supported,not_verified,https://www.openstreetmap.org/node/13707472782,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-05T08:25:23Z,12,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4090464,106.8014452,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13712852248,Warkop Big Family BERKAH,tag_supported,not_verified,https://www.openstreetmap.org/node/13712852248,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-07T05:06:42Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4223628,106.7663879,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13714900296,Warung Toko Madura,tag_supported,not_verified,https://www.openstreetmap.org/node/13714900296,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-07T22:29:59Z,4,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4762568,106.7525813,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13717903370,Warteg SalamaH Sawangan,tag_supported,not_verified,https://www.openstreetmap.org/node/13717903370,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-09T08:03:38Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4097379,106.7702343,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13734715611,Angkringan 5 Watt,tag_supported,not_verified,https://www.openstreetmap.org/node/13734715611,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-16T13:13:55Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3031304,106.7217591,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13734731964,Warkop VOKAL,tag_supported,not_verified,https://www.openstreetmap.org/node/13734731964,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-08-04T12:37:52Z,12,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3093706,106.7087597,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13735483179,"Warkop ""94""",tag_supported,not_verified,https://www.openstreetmap.org/node/13735483179,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-16T19:33:21Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.3327147,106.7097696,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13738245794,Warkop OMA,tag_supported,not_verified,https://www.openstreetmap.org/node/13738245794,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-17T18:03:34Z,7,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4921209,106.7433543,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13739716214,Warkop JADUL,tag_supported,not_verified,https://www.openstreetmap.org/node/13739716214,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-18T10:32:05Z,7,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4402934,106.7745364,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13745625417,Warkop TJINTA,tag_supported,not_verified,https://www.openstreetmap.org/node/13745625417,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-20T14:27:21Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4317756,106.7840155,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13751649255,A,tag_supported,not_verified,https://www.openstreetmap.org/node/13751649255,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-22T02:40:14Z,1,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.1574445,106.9137291,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13751649256,B,tag_supported,not_verified,https://www.openstreetmap.org/node/13751649256,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-22T02:40:14Z,1,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.1581905,106.9137875,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13758126774,"""BRAVO"" Warkop",tag_supported,not_verified,https://www.openstreetmap.org/node/13758126774,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-24T08:25:14Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4243141,106.7519404,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13759117876,Zona MADINA Dompet DHUAFA,tag_supported,not_verified,https://www.openstreetmap.org/node/13759117876,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-07-17T15:40:51Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4734096,106.7288267,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13760278108,Toko MILA,tag_supported,not_verified,https://www.openstreetmap.org/node/13760278108,batch-4.json,2026-09-05T10:24:51.878712+00:00,2026-04-25T08:18:08Z,4,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4034141,106.7723564,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13774151725,Warung Stasiun Juanda,tag_supported,not_verified,https://www.openstreetmap.org/node/13774151725,batch-5.json,2026-09-05T10:24:51.878712+00:00,2026-04-29T09:20:03Z,4,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.1676782,106.8307183,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13775449162,Warkop SUPERSTAR,tag_supported,not_verified,https://www.openstreetmap.org/node/13775449162,batch-5.json,2026-09-05T10:24:51.878712+00:00,2026-04-29T14:13:43Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4113952,106.7701885,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13784334148,"Warkop Kuy ""WARKUY""",tag_supported,not_verified,https://www.openstreetmap.org/node/13784334148,batch-5.json,2026-09-05T10:24:51.878712+00:00,2026-05-01T08:40:19Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4500615,106.7884326,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13786602177,"Warkop & Tembakau ""NICOTIANA""",tag_supported,not_verified,https://www.openstreetmap.org/node/13786602177,batch-5.json,2026-09-05T10:24:51.878712+00:00,2026-05-02T10:07:57Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4131937,106.8699906,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13786676486,"Cafe JURAGAN Warkop ""67""",tag_supported,not_verified,https://www.openstreetmap.org/node/13786676486,batch-5.json,2026-09-05T10:24:51.878712+00:00,2026-05-05T08:31:06Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.421232,106.8638581,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13788391473,Warkop & Baso HAWARI,tag_supported,not_verified,https://www.openstreetmap.org/node/13788391473,batch-5.json,2026-09-05T10:24:51.878712+00:00,2026-05-03T00:36:04Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4342671,106.8664286,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13795049997,Kebayoran Park Hotel,tag_supported,not_verified,https://www.openstreetmap.org/node/13795049997,batch-5.json,2026-09-05T10:24:51.878712+00:00,2026-05-05T04:08:19Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,https://kebayoranparkhotel,False,-6.2383229,106.7641391,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13795667513,"Warkop ""BERKAH"" Jatijajar 2",tag_supported,not_verified,https://www.openstreetmap.org/node/13795667513,batch-5.json,2026-09-05T10:24:51.878712+00:00,2026-05-20T16:41:40Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4124414,106.8660171,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13798554047,WR Warmindo BERKAH,tag_supported,not_verified,https://www.openstreetmap.org/node/13798554047,batch-5.json,2026-09-05T10:24:51.878712+00:00,2026-06-22T16:32:24Z,11,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4052914,106.8490473,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13799973569,Warkop BAH EHAN,tag_supported,not_verified,https://www.openstreetmap.org/node/13799973569,batch-5.json,2026-09-05T10:24:51.878712+00:00,2026-05-29T01:26:43Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4819657,106.8138462,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13800171041,"""RAYI RAKA"" Warkop",tag_supported,not_verified,https://www.openstreetmap.org/node/13800171041,batch-5.json,2026-09-05T10:24:51.878712+00:00,2026-05-06T03:04:25Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4299796,106.7667192,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13802512249,"Warkop ""45""",tag_supported,not_verified,https://www.openstreetmap.org/node/13802512249,batch-5.json,2026-09-05T10:24:51.878712+00:00,2026-05-06T17:17:14Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.4267165,106.7523187,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13803696092,MULYA BAHARI Warteg,tag_supported,not_verified,https://www.openstreetmap.org/node/13803696092,batch-5.json,2026-09-05T10:24:51.878712+00:00,2026-05-06T19:44:10Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.3469655,106.6947709,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/13807626037,SENGKELAT Coffee,tag_supported,not_verified,https://www.openstreetmap.org/node/13807626037,batch-5.json,2026-09-05T10:24:51.878712+00:00,2026-05-08T04:43:56Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4369468,106.769509,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
